,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
H(μ_τ),1.3040114826148388,1.3348845235102131,1.3862943611198906,1.3845454422190533,1.3862943611198906,1.2868031654703083,1.3862943611198906,1.3839125977061622,1.2968332478504088,1.080554916758649,0.8540934827908373,0.8800787057825525,0.9012898378861347,0.7420358661468999,0.618086402277736,0.6554674088460235,0.5600213250515159,0.4764895779881114,0.520307448625261,0.4459345515098927,0.3783843144529275,0.31772013383303527,0.2642867493337925,0.3038481532001088,0.25323307101878223,0.2928451909351662,0.3371868055067184,0.2856471831121728,0.2408206803969577,0.022736474408776054,0.02801602849764802,0.022740271772297215,0.02815078794175906,0.022852306677185134,0.01852280141077236,0.022965942260635138,0.00596064663654938,0.007438781106547591,0.005991276259564682,0.0014962576883265567,0.0018769927071137528,0.0015040835510292093,0.0012045190526310634,0.0009640417759021877,0.0012109140891741676,0.0009691837141599665,0.0007752590887245689,0.0009743587205681703,0.0012238395214784984,0.0009795638605773818,0.0004301135947715307,0.00034340022791551236,0.0002740399761090364,3.912908167913733e-05,4.94656654165311e-05,6.251092239163175e-05,1.0835495671794014e-05,1.3721201730408175e-05,1.7370421511840624e-05,1.3796931757047328e-05,1.7466185923049128e-05,1.387312306903084e-05,1.4762615105184323e-06,4.5582537349918423e-07,1.0366923101055389e-07,8.197263242394829e-08,4.154896477810636e-09,9.294962573011057e-10,1.1849224577161432e-09,4.946556905366444e-09,3.904792859834803e-09,3.0820884427589457e-09,2.4324574876951976e-09,1.9195502121320534e-09,1.5146374841655676e-09,3.379316359439684e-10,4.309733342738117e-10,3.398565183963372e-10,4.334272383332823e-10,3.417924486219835e-10,4.358951730139308e-10,5.558531532024067e-10,4.38377214008783e-10,5.590168035120525e-10,7.127863448056805e-10,9.087621516330787e-10,1.158502164784195e-09,1.5963947477324104e-10,7.563949466768331e-13,1.4632739464558493e-13,3.064215547965385e-14,3.941291737419228e-14,5.0848214527830876e-14,3.9745984281579815e-14,5.118128143521841e-14,1.6653345369377334e-15,2.220446049250313e-16,1.1102230246251564e-16,2.220446049250313e-16,1.1102230246251564e-16,1.1102230246251564e-16,1.1102230246251564e-16,-0.0,1.1102230246251564e-16,-0.0,-0.0,-0.0,1.1102230246251564e-16,-0.0,-0.0,1.1102230246251564e-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ΔH,0.012606849675108167,,,0.02822112503329266,0.02680457165131367,0.024262788200814178,0.02687692553785559,0.026316351239378477,0.024747618576821173,0.018679352094201462,0.013184562426424185,0.014033716531992368,0.01505916224550774,0.011983993348568589,0.009886189524501265,0.011294061794718813,0.009728936126599197,0.008329209206538901,0.009926323033252027,0.00853945850453347,0.007259944404658991,0.006096568956916959,0.005060989872408772,0.006424142166695457,0.005340899091014595,0.006790525070381859,0.008603592498913515,0.007232219294172726,0.006125004115667049,0.00035887766298957346,0.00048079086603230667,0.0003762732462832437,0.0004835759490967248,0.00037847113086651035,0.00029608548951498906,0.000380690140924414,8.030791849396746e-05,0.00010337641229952402,8.078057217372151e-05,1.696474443092528e-05,2.1845315302231527e-05,1.706439982990921e-05,1.3329766420907717e-05,1.041240941816225e-05,1.3408562448697118e-05,1.0474020189058658e-05,8.181637658475943e-06,1.0536029791132352e-05,1.3567761127810437e-05,1.0598422117965808e-05,4.27544451533392e-06,3.3396247762854927e-06,2.6086303106959163e-06,3.153315307258996e-07,4.060903969086094e-07,5.229712936826017e-07,7.936976696179093e-08,1.0221407730027634e-07,1.3163346969102886e-07,1.0282067706646375e-07,1.3241287005459306e-07,1.0343728086234165e-07,9.483775058656805e-09,2.7314940607372304e-09,5.729126281511895e-10,4.475045083157271e-10,1.9660168903492735e-11,4.123621431806915e-12,5.310452969486162e-12,2.3589263771681718e-11,1.8425711361074025e-11,1.4392463959997095e-11,1.124191687897923e-11,8.781058708100853e-12,6.859063042744453e-12,1.4386957426331637e-12,1.8527666720406197e-12,1.4471677578235394e-12,1.8636713181862284e-12,1.4556777262889986e-12,1.8746915130598244e-12,2.4143445930603442e-12,1.8857716378730408e-12,2.4285161771998792e-12,3.127747199514146e-12,4.0278327684606895e-12,5.18715869601493e-12,1.799610591943349e-12,-1.3057905921269724e-11,-4.963539245082368e-14,-3.135511471533547e-17,-8.652359815073079e-17,-1.9991976617680963e-17,4.214703845995167e-17,1.717565813696614e-18,-4.892801048153564e-17,6.773644676169627e-17,-4.220820189013611e-17,6.773644676169627e-17,-4.220820189013611e-17,8.835561057582093e-18,9.558460856310985e-18,-5.196735036719525e-17,5.961656668101582e-17,-1.4685875644554497e-18,-5.140573578149983e-17,-1.4685875644554497e-18,5.961656668101582e-17,-1.4685875644554497e-18,-5.140573578149983e-17,5.905495209532041e-17,-1.809602591878838e-19,-1.809602591878838e-19,-1.809602591878838e-19,-1.809602591878838e-19,-1.809602591878838e-19,-3.5833726516509413e-19,-5.419395395410123e-19,-5.419395395410123e-19,-0.0,-0.0,-0.0,-0.0,-5.419395395410123e-19,-5.419395395410123e-19,-9.02866504488274e-19,-9.02866504488274e-19,-9.02866504488274e-19,-9.02866504488274e-19,-9.02866504488274e-19,-9.02866504488274e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Γ_τ(μ_τ) feasible,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IR^K(DC) OK,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
-sgn(κ_h(DC)),0,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
-sgn(κ_h(PAR)),0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
-sgn(κ_h(ELN)),0,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
-sgn(κ_h(FARC)),0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Ransom Paid (j=1),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Ransom Paid (j=1),Ransom Paid (j=1),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.009559928709967691,0.0782636204357311,0.5829509134740029,0.44791415639786747,0.35380440068197205,0.3562826042176789,0.18354191726171087,0.9866354707243421,0.564942558310021,0.23540228370087235,0.19594476432417907,0.46883213099463417,0.04245526666562571,0.40480419847674487,0.9439660858193079,0.08042090276329517,0.9468674514282067,0.4752279740049441,0.6216702050922164,0.35020568829048404,0.891574899766296,0.34352911009007414,0.5806122094892229,0.47602221949577705,0.8808510341207866,0.2659004487663186,0.8349691576441692,0.285265584396035,0.10011416709073595,0.5906893986894985,0.4743766075298558,0.7455844299869999,0.03318531731621299,0.4285688613353096,0.14570870961569493,0.8881313227011697,0.43300581157506735,0.21355806011134548,0.9401286762031492,0.4918085216562744,0.204859447121988,0.6833875941307649,0.5440893201297637,0.43126007485039697,0.7909839164309361,0.7197932142056281,0.16829679052186275,0.6376856962663502,0.3940021906135782,0.7096416743099273,0.5589625003346987,0.03388059413680378,0.9408940989317808,0.821525242757831,0.051147262276627914,0.34050225085636454,0.7317337146633384,0.793569099336459,0.22743176319999658,0.7637856943442959,0.8557105281846344,0.6517535602269597,0.2335608590249708,0.9482482537828123,0.3218987341054673,0.7377181664072008,0.9044799755278634,0.036036049289930316,0.9952398432711851,0.12769908157177545,0.6585377190033371,0.8494842674970939,0.7809877253798392,0.18147709145173396,0.9130833733079731,0.5970239296060534,0.22186192818010242,0.7056986127882957,0.8492831427284137,0.8602606509335592,0.4795341817604942,0.5358971876115214,0.4669995652164983,0.7581094883716238,0.8413682377136906,0.4452060295393173,0.8889932542160345,0.9684475212835821,0.5818777325385266,0.8909633961729111,0.3070113267209552,0.019027436068808856,0.7749465410186785,0.6395547851738065,0.24937255312641005,0.589096207894253,0.48616189858839554,0.0843818839752648,0.19598326248583087,0.36524221243506916,0.05795656609005728,0.40362038516866683,0.3487484227380735,0.28819021183353755,0.4983002136135709,0.08458045674563242,0.7801730143058632,0.7991185626579865,0.5442178052277103,0.3026183790907906,0.8569922723577048,0.866696221598942,0.12927870715177936,0.8242474949937599,0.07804845020480033,0.4640975438567968,0.34960894456708225,0.17369470135388432,0.8920352402790288,0.5046395071486457,0.027603062190086236,0.2183109480533012,0.9936328813442097,0.1006140988620553,0.7212552526956478,0.5148368425757972,0.5731853960522172,0.7194162436491823,0.336445345501442,0.4050190473118074,0.9320684246586911,0.9393273936654599,0.9710232041662948,0.9863100224087307,0.8434452888108261,0.10785407452683438,0.8263352784431245,0.1975907605100382,0.10851732623517651,0.8668474096794415,0.1285940787215195,0.27377940361290465,0.9066532949571463,0.19430887512006334,0.3231717177670802,0.4463742351182671,0.9907714967363259,0.17000690708819932,0.9250793873285271,0.39220382216346805,0.5131706989764364,0.42826683980149594,0.9340080758122989,0.4615196844180849,0.22853195919593539,0.7586704274652065,0.5130412966125862,0.4319725164606152,0.44348680902395776,0.7572971947621995,0.9318451702115932,0.33334316559934873,0.7601738801036673,0.9552036070265604,0.20258110249036965,0.5873889665914662,0.19108386701018887,0.9637820538069916,0.490433326246275,0.16411961138659759,0.3896167070195774,0.673646897189704,0.114707540726945,0.7060225947507457,0.6449863932622991,0.4909147591051516,0.40607359130608467,0.737300054899857,0.29293191090993964,0.6091657077934652,0.633898465628911,0.4234604532047328,0.6453656422029072,0.5757200596865264,0.060471574342743084,0.3702789359159874,0.5515213247040153,0.7849905354112958,0.020718493762781787,0.08470386076059055,0.8943626054442336,0.5749772920917687,0.28264746745528635,0.279147801208112,0.21597597987594197,0.6380272781817606,0.2531939655050778,0.22070456734141408,0.2881162029383776,0.20928000745143127,0.18389291739595082
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
μ_DC,0.35,0.15525394591131142,0.25,0.24123525836258855,0.25,0.4096385911511495,0.25,0.22670596672399235,0.37807203839598813,0.5266483852656778,0.6474245621030783,0.6131028411122839,0.5764683408304846,0.6700784923455467,0.7446292203558811,0.7093144822338082,0.772532943642766,0.823545690533634,0.793690669603091,0.8391975851964711,0.8752738838237637,0.903737231811739,0.9259904260504012,0.909623489650643,0.930229311077432,0.9142311171324908,0.8945211590042106,0.9172027982200714,0.934899103340384,0.9965979569738221,0.9956470053179182,0.9965968293505264,0.9956216476073627,0.9965768675554704,0.9973242118744805,0.9965567174639464,0.9992757974330875,0.9990675559120712,0.9992715305788868,0.9998471113395033,0.999803117291241,0.9998462126726342,0.9998798741591198,0.9999061676026408,0.9998791638906237,0.9999056123025652,0.9999262720070005,0.9999050534241044,0.9998777289702669,0.9999044911032854,0.9999614737577724,0.9999699067538234,0.9999764938901702,0.9999971586437977,0.9999963408399688,0.9999952876553408,0.9999992848251046,0.9999990789822664,0.9999988138933069,0.9999990735291953,0.999998806870161,0.999999068042055,0.9999999145446334,0.999999975387352,0.9999999948376298,0.9999999959676673,0.9999999998228465,0.9999999999628417,0.9999999999521472,0.9999999997874427,0.9999999998339711,0.9999999998703144,0.9999999998987023,0.999999999920876,0.9999999999381958,0.9999999999870369,0.9999999999833059,0.9999999999869602,0.9999999999832071,0.9999999999868829,0.9999999999831076,0.9999999999782455,0.9999999999830075,0.9999999999781167,0.999999999971818,0.9999999999637067,0.9999999999532606,0.9999999999940541,0.9999999999992436,0.9999999999998537,0.9999999999999694,0.9999999999999606,0.9999999999999492,0.9999999999999603,0.9999999999999488,0.9999999999999983,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
