,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
H(μ_τ),1.3040114826148388,1.2954837781802158,1.3862943611198906,1.3733399012240697,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.373775921331459,1.3718786607356674,1.3845726716952518,1.3732435826732114,1.3421738102267584,1.2962929099829827,1.241493748935131,1.1824407563271728,1.1217684386061684,1.2444063915265955,1.3322647120985742,1.2937046756979744,1.3485074835070474,1.3359480128543542,1.2584743284269337,1.1393227214255321,1.2010981945140422,1.2492450474556724,1.1446403161257264,1.024004562600022,0.9019866710152977,0.9726389208960603,1.0352642579113862,1.0890961124057545,1.1327078273454814,1.166332875302051,1.083219885428915,1.1165822407120032,1.1421670859939494,1.0694121353451267,0.9946866653970068,0.9221300402770003,0.9549801317837281,0.9803838482022322,0.9999727432599713,0.9432388894042473,0.8904370652666851,0.8067991064344402,0.6662752961123277,0.5416525243519732,0.6259161388053252,0.7138028043971232,0.5884329953262296,0.48038881391195387,0.39062138501262933,0.17233831572749264,0.2127708712386166,0.15652731222623859,0.19280590333720324,0.14298858604828918,0.10702281687644655,0.1312409679580953,0.059000849451913806,0.07570460398884495,0.051568663737779734,0.06594032299800326,0.04540987907257954,0.03181347823174648,0.12938312681490804,0.1577504539848375,0.1202930548087558,0.1463114588410782,0.03402190647792671,0.04301539244677696,0.05446128795505727,0.06902164315916083,0.04858843582714133,0.06133163658817741,0.07748143226643472,0.09791200353239239,0.06908157796084805,0.08698856294215741,0.10954595587743987,0.137858150734344,0.17319327819754843,0.21693007157922037,0.15363263618207926,0.10963321486008079,0.13706592929144568,0.09871848260803487,0.1230381975744113,0.15323983708552694,0.04310890703113682,0.05598677117265975,0.037091664271281584,0.02496649934916993,0.01712785353317037,0.01199117916044336,0.008563696343548827,0.010800404087617737,0.01365201965174469,0.009800765840457559,0.007160555589289403,0.008955355649127885,0.01122113354295481,0.008234595650726536,0.010278355145174329,0.012851816643966042,0.009471932130463975,0.007077079399790795,0.00534651610023533,0.004073990885465835,0.0031244536299853028,0.003842795208656868,0.0047279504726432916,0.003632826329975855,0.004463741493570412,0.005486175927965142,0.0042231697619238345,0.005184132979321157,0.004002604273914612,0.0049084243787156255,0.006019541431085133,0.0073829357235993065,0.009056566955444597,0.011112020743557225,0.0019789568468847763,0.0024749119871645075,0.0018350129587355857,0.002287362408486821,0.0028558777360005133,0.002124776013828446,0.002644595303461402,0.0019824892480501395,0.0024608026009707218,0.0018567966165570129,0.002299411234690578,0.001744751815485435,0.0013330932160411993,0.001644009635611907,0.0012606107514183489,0.003930222057313831,0.004810406252638682,0.003739645268914989,0.004574877270497434,0.005595105208326969,0.004354808331189398,0.0033933371262087108,0.004148396768460263,0.003235160979823974,0.00395416214247062,0.004830841912266606,0.005899274458522515,0.004606052097415622,0.005623479771954181,0.004393738848323745,0.003433258368668141,0.004192769126655211,0.005117537668421254,0.0040021882169702675,0.004884628348758952,0.005958176126026658,0.004663610095507975,0.005688357821194177,0.006933949408992017,0.00543214827959648,0.006621510651664748,0.00806588300435971,0.006324643126677664,0.007704267626422004,0.009378106855894167,0.007360463522876515,0.008959799383359938,0.01089827193967538,0.013245353147740195,0.010414670252204564,0.008182865241111732,0.006424050261490995,0.007821589632179713,0.009515708075402092,0.007476944775244359,0.005869472403412348,0.007147965674203925,0.008698152882840959,0.006833786584997247,0.008316925658323834,0.0065336239641680454,0.007952725314460445,0.009672120501945318,0.011752975350137593,0.014268165897157735,0.011242082327292178,0.013650205878976616,0.010753669605317774,0.013059440514479735,0.01028660318551688,0.01249446859757041,0.0151614397787768,0.0119540100263479,0.014508442111238187,0.017590504022549264,0.013883563371882695,0.010942007047828932,0.008612082483853131
ΔH,0.011737520463037443,0.0176663868460174,0.02624212142844784,0.026379501214637724,0.02624426898812726,0.026286067346885655,0.026439413161944314,0.025039689196343584,0.02637744214569082,0.026002198785885833,0.02464634806433086,0.022881249735393627,0.020674379654900932,0.018452935179104513,0.016487356742570736,0.014646226197955192,0.01898889140051163,0.023060529517152206,0.021434393558341647,0.02457588106040398,0.026260025084033245,0.02579862227356422,0.023700127816846273,0.025548910488566,0.026768627580759485,0.025146110265696908,0.022964582903336472,0.02066803412716134,0.022979506108938397,0.02503239437692173,0.02668120690903164,0.02716050809912618,0.027199056819599,0.025978750246298477,0.02607257328648016,0.025924962465069035,0.02499399385004719,0.02403270608259167,0.022955630726693155,0.023244885620014366,0.02317174910494879,0.022861918399741277,0.02244662612219861,0.022055137592811414,0.01974172497240556,0.015633791892846638,0.012187224300812316,0.014493221798658973,0.016995457642727585,0.013484983044917187,0.010582799655414088,0.008242119531253644,0.0029881800792156965,0.0038926759885586637,0.0026393449712014683,0.0034211414800836004,0.0023535449930922048,0.0016514709915062542,0.0021153301082601494,0.0008806689386590752,0.001197431509582389,0.0007381401353325143,0.0009973401539340176,0.0006256247489001068,0.0004041219089967185,0.002077204863551174,0.002647148909837277,0.0019027975094077637,0.0024129934824256016,0.00043576105816686694,0.0005772491844361696,0.0007676863115948437,0.0010246735702501841,0.0006629135230949296,0.0008787446009728278,0.0011688656480623727,0.0015593679225834045,0.0010069132141662662,0.0013345941913811693,0.0017736673765686023,0.0023616560079258997,0.003146940898829026,0.004189869794542445,0.0026763092352474482,0.001744020329866966,0.0022989670166024267,0.001522838137785698,0.0019955090658223956,0.002619008555311747,0.0006306969461725917,0.0008688458907877838,0.0005185522546818644,0.0003178048454570599,0.00020071196357590582,0.000130768499988599,8.778801439099544e-05,0.00011489966499314726,0.00015102448190301536,0.00010202757194240596,7.075006735888546e-05,9.148383644933152e-05,0.00011871460288922532,8.275523187902152e-05,0.00010679452470892421,0.00013828408162134577,9.68871388203809e-05,6.92573071873516e-05,5.029924584991005e-05,3.697780874021596e-05,2.7432616963477246e-05,3.4616605187785636e-05,4.373067193054383e-05,3.2496747564946925e-05,4.09817050980605e-05,5.173536182416158e-05,3.8505802415381846e-05,4.853142494970833e-05,3.6257157049911747e-05,4.563683446463622e-05,5.748723717074241e-05,7.247759430050078e-05,9.146577987486151e-05,0.00011555417916016622,1.6649347948630936e-05,2.1423628543776503e-05,1.524782897241732e-05,1.953162928473905e-05,2.5089802298534306e-05,1.792898381548823e-05,2.2932216088633346e-05,1.655524706702235e-05,2.1096895229018916e-05,1.536382983627154e-05,1.9517109638250013e-05,1.4318762250525212e-05,1.0606528798646174e-05,1.3392208251975218e-05,9.965603206033317e-06,3.555169495383752e-05,4.465237330557835e-05,3.362944690218786e-05,4.220921419909648e-05,5.2997680638426636e-05,3.994109176175438e-05,3.0167798378399197e-05,3.782660878499499e-05,2.8600417295220233e-05,3.584842976243809e-05,4.494130444873158e-05,5.635183790178924e-05,4.260038545198311e-05,5.339639443075264e-05,4.0401950064598846e-05,3.0601629272346796e-05,3.833269479175828e-05,4.8020959556478726e-05,3.6381448895631e-05,4.5567728047380025e-05,5.7077185790980686e-05,4.3253043533528386e-05,5.416833225133696e-05,6.784106205124773e-05,5.142224065260784e-05,6.439160192633995e-05,8.063354110885573e-05,6.113345874194862e-05,7.654269971573997e-05,9.583537232250167e-05,7.267685006763936e-05,9.098369823876302e-05,0.0001138980148786585,0.00014257581668539708,0.0001081439873801271,8.205553342584271e-05,6.227472821400577e-05,7.79435132425418e-05,9.754870936800296e-05,7.404593673614613e-05,5.621151658367473e-05,7.034960877504593e-05,8.803767792057472e-05,6.684260172065606e-05,8.364696942589345e-05,6.35140470571097e-05,7.948041847599327e-05,9.945161226118139e-05,0.00012442684797303073,0.0001556515284636545,0.00011823347222119848,0.00014790342256248631,0.00011235426703944465,0.00014054936736253992,0.00010677177957822172,0.0001335671541382831,0.00016705856473214938,0.00012693634158023742,0.00015876805485025118,0.00019854092815970587,0.00015089358084526341,0.00011465455099188976,8.71030165649992e-05
Γ_τ(μ_τ) feasible,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IR^K(DC) OK,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
-sgn(κ_h(DC)),0,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
-sgn(κ_h(PAR)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1
-sgn(κ_h(ELN)),0,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1
-sgn(κ_h(FARC)),0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1
m outcome,Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Victim Deceased (j=2),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Ransom Paid (j=1),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Tactical Rescue (j=3),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont),Continue Captivity (cont)
v (m draw),0.10610738867452196,0.4475400708707409,0.139138153939255,0.1312997729412485,0.26068530063070083,0.6885311861827208,0.6035781589593009,0.39643115513859173,0.7314116224497046,0.12911127775113984,0.16932729451398543,0.9877611384251583,0.6576879107111477,0.9577096947747594,0.4290466716115736,0.8817954316518953,0.5809251817813582,0.1152716116075605,0.722454343170277,0.21449282561357763,0.1762671508060688,0.674064847299627,0.588522378377617,0.24222641676748669,0.32044774459097736,0.7651792717893148,0.4077125889994557,0.5520634530079181,0.8359603338524904,0.8105358378977837,0.5750221876949954,0.16714993890736562,0.7415649069456712,0.7567387715811352,0.283925927574482,0.8500866439457363,0.7240307407063236,0.6702002743708724,0.004326723185840153,0.16012879310765316,0.8557202717522967,0.6615371160079212,0.184815928430494,0.9484510356614809,0.8927693413572393,0.7826579673712084,0.7823989112860612,0.3931470825098705,0.25007053830188153,0.7364620024230267,0.1801876236594372,0.9718878990939505,0.8286649827466249,0.38569839534457273,0.2115850326225982,0.23008783045734127,0.7715608780730933,0.09545916774423158,0.9557149236096517,0.5636420286488254,0.620789888552512,0.20120086466963727,0.07648378105062925,0.6771660553706662,0.995313540457341,0.030662879833862844,0.29695396829598,0.04043039558058059,0.9897238027870983,0.6206295360651468,0.32784091179918395,0.038537028400882134,0.08366636836285846,0.891123348564677,0.8797141937571333,0.9229279197067775,0.09499686606252167,0.4856358274061138,0.2902431927690051,0.0700145284598016,0.9279620527444652,0.3640332544737722,0.21531622667325823,0.12715372446525808,0.4327483091837524,0.1979454878669118,0.08225300622599041,0.5972857098485204,0.9916347555227553,0.5882580127948711,0.622755981706909,0.479486743533606,0.5461378829560614,0.39757878315304596,0.1406028704055272,0.5986312107101138,0.6076531285857312,0.18686885514663565,0.7905791947923729,0.8540857296694429,0.7745424300420598,0.35062306426051404,0.31921008673691575,0.5647375120860435,0.517427204174826,0.38444290153397975,0.06776800103200475,0.49172342813475345,0.35006733633567555,0.3137253394238575,0.38256880408857563,0.5747632026972209,0.10696586730638502,0.5082072472267656,0.5189702600699161,0.17748302654380366,0.1309923771451431,0.5571871705040863,0.5567165134796794,0.25978346664018914,0.5679269263343892,0.16961851339420286,0.9461401657569078,0.6081063022866433,0.6066052743249271,0.018408813879751684,0.35871527870328346,0.8967182528906972,0.2785539037025867,0.11324161322572057,0.5568971099753359,0.3460909848461947,0.5191181759882207,0.4327649270492334,0.6880549145310536,0.40701167624195345,0.032845757907136064,0.998868301754002,0.23938515941789462,0.8793798551089796,0.780720950286579,0.7123703310825071,0.36195213577559004,0.3549215420645979,0.714757836723714,0.0486721575762481,0.47168691405750307,0.039158791396563974,0.6484293017476146,0.8619452725425453,0.12295336382260136,0.43396742988552317,0.26179680956964146,0.09131750664380711,0.6643067098641888,0.2771487401318762,0.5589855159990557,0.7136827931789319,0.3397843390420382,0.18638844262188836,0.32380018908595753,0.12444997266397317,0.7821090841058066,0.18420876517989093,0.12259572652408057,0.2866507956035441,0.521341816242513,0.6418316151532124,0.08134870627957469,0.06835085333031499,0.8396523940839566,0.7209007831459696,0.469428973673811,0.6162749341112983,0.19978852376776823,0.8465558954165238,0.9147218103456535,0.15300771844165806,0.3701860991221769,0.6570522463946628,0.6523213246757283,0.32063224974034243,0.4731133515535144,0.1461795467825795,0.902666375020313,0.8957402502695211,0.4518154626788998,0.7173029001862113,0.1917548854115393,0.14434027635664304,0.3818293826735685,0.44945653230784466,0.83683361938028,0.27145376285133427,0.7610437467761629,0.6949698683949856,0.026069435410363107,0.3716860346618016,0.44325654613078547,0.6290364231344957,0.1730309968641236
closes episode,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
μ_DC,0.15,0.1304808742655979,0.25,0.19177679248751517,0.25,0.25,0.25,0.19267030550518155,0.30136661675682475,0.23899194379385896,0.1841865360651603,0.1386318085023879,0.10177581756140609,0.07333899561399676,0.05201628202341863,0.03624042939101423,0.06839879465007986,0.12086217444452078,0.0891752800997021,0.15102710461189628,0.23536822135957558,0.33390975715866333,0.43572892195212354,0.3688142616669883,0.3038474126964042,0.39786586897635606,0.49084039672302704,0.5773769397635395,0.5134749389700042,0.447919594842763,0.3820282887447461,0.31836314772127794,0.2590653754100614,0.33626004587490144,0.2765819535002189,0.2223337049545496,0.290911180033812,0.36480574268918864,0.4406459747602434,0.378025545322196,0.3178899335574514,0.26193913790934814,0.32697664211535205,0.397027921372185,0.701812174908395,0.7735811197999182,0.8289852759245911,0.7894359535307742,0.7434978464765054,0.8037128159103508,0.8503711017275872,0.8859496344832655,0.9653673147888688,0.9550373517841269,0.9689959157675815,0.9599562115907276,0.9720012504939084,0.9800741566620076,0.9745412069472501,0.9907366416620127,0.9875120778131935,0.9921032059555682,0.9894296739195718,0.9931898368212065,0.995479513415564,0.974608637552286,0.9676913740228202,0.9765428054946836,0.9702504198997478,0.9951045335222499,0.9935779093204593,0.9915409895391316,0.9888130136378522,0.9925719202038598,0.9902435100711633,0.987135746117214,0.9829749582460032,0.9887337352538612,0.985189777324546,0.9804627458984287,0.9741446207542972,0.965691587887725,0.9543882991711348,0.9704035264903511,0.9803072204589313,0.9741929559493104,0.982541568012649,0.9772595047518496,0.9703000854353777,0.9935726784199171,0.9912182861011238,0.9946304868697423,0.9966168238062322,0.9978007951757092,0.9985266997200501,0.99898573564294,0.9986848284979025,0.9982881932012343,0.998815073195089,0.999161270135875,0.9989235368676718,0.9986142948192511,0.999014909342226,0.9987377118387727,0.9983779377029999,0.9988421191173832,0.9991599818863119,0.9993829647047354,0.9995425234692549,0.9996585004627471,0.9995699935835761,0.9994580929452068,0.9995949762657549,0.9994902323898612,0.9993579014028374,0.9995195394246553,0.9993955395110254,0.9995464465222833,0.9994299478062886,0.9992831082584617,0.9990978491285714,0.9988638674807664,0.998567994889906,0.9998006163570753,0.9997451432155078,0.9998157155086297,0.9997652897749031,0.9997003930382549,0.9997826681720173,0.999723518161768,0.999797832848404,0.9997435486219436,0.9998112123726018,0.9997610971991749,0.9998231388789492,0.9998681190901115,0.9998338705784151,0.9998757009355969,0.9995534360049971,0.9994396150038798,0.9995770337581513,0.9994694918684689,0.9993344162839932,0.9994973983498439,0.9996198549822147,0.9995235473523633,0.9996393615939524,0.9995481140525211,0.9994336986937907,0.9992901995696585,0.9994628147951361,0.9993268795704805,0.9994902468882176,0.9996136670404397,0.9995161350388694,0.9993939350006554,0.9995405990242104,0.9994246593980952,0.9992794144614798,0.9994537058830795,0.9993158829921721,0.9991432456779001,0.9993503735751623,0.9991865367143047,0.998981341317626,0.999227494959903,0.9990327355727335,0.9987888452336446,0.9990813773065207,0.9988498634827114,0.998559989141472,0.9981970473980307,0.998632436854579,0.998962366872062,0.9992125354593371,0.9990142569787966,0.9987660711729145,0.9990634748568987,0.9992891159423193,0.9991101765322047,0.9988862202277656,0.9991545047098784,0.9989417295881943,0.9991965907563518,0.9989944239154058,0.9987414271553423,0.9984248473608841,0.9980287480739785,0.9985032607830738,0.9981269060894777,0.9985777140566806,0.9982200955427127,0.9986484212417568,0.9983085880912254,0.9978834616789033,0.998392635777525,0.9979886323215984,0.9974833089085392,0.9980885294785141,0.9985483208340324,0.9988975837054488
